chr	pos
UNC20245007	11	100.543667
UNC20246725	11	100.69528
UNC20249533	11	100.964247
UNC20250877	11	101.067532
JAX00031045	11	101.078233
UNC20251657	11	101.148122
UNC20252389	11	101.216678
UNC20252771	11	101.24745
UNC20253240	11	101.291922
UNC20253708	11	101.336181
JAX00031067	11	101.372641
UNC20254605	11	101.410577
UNC20255293	11	101.46237
UNC20255689	11	101.500016
UNC20255968	11	101.524279
UNC20258151	11	101.675556
UNC20259062	11	101.742749
JAX00320189	11	101.775716
UNC20259742	11	101.793638
backupUNC111189516	11	101.841867
JAX00031104	11	101.856126
UNC20261708	11	101.907568
UNC20261784	11	101.91187
UNC20262873	11	101.981139
JAX00031113	11	101.983513
UNC20262945	11	101.989165
JAX00320233	11	101.992191
UNC20266015	11	102.215173
UNC20266775	11	102.277279
JAX00031135	11	102.286548
UNC20266946	11	102.303238
UNC20268827	11	102.471268
UNC20269589	11	102.581008
UNC20271946	11	102.800861
JAX00031176	11	102.803969
UNC20272817	11	102.874953
UNC20276724	11	103.192112
UNC20277774	11	103.273677
backupUNC110507998	11	103.295096
UNC20279048	11	103.344832
JAX00320553	11	103.347806
UNC20279931	11	103.409455
UNC20280467	11	103.452997
UNC20281043	11	103.489863
UNC110166744	11	103.490473
JAX00031229	11	103.508105
UNC20281966	11	103.601792
UNC20283723	11	103.730073
UNC20288255	11	104.029076
UNC20289540	11	104.103694
JAX00320727	11	104.104566
UNC20291142	11	104.186936
UNC20292281	11	104.249267
UNC20293464	11	104.309
UNC20299095	11	104.782463
UNC20299261	11	104.792811
UNC20299541	11	104.816537
JAX00031328	11	104.85958
UNC20300480	11	104.874807
UNC20300592	11	104.881497
JAX00031332	11	104.911266
UNC20300944	11	104.923053
UNC20301046	11	104.933032
UNC20301207	11	104.941201
UNC20301400	11	104.953294
UNC20302120	11	105.020474
JAX00320903	11	105.032079
UNC20308899	11	105.635802
UNC110169981	11	105.802002
UNC20310115	11	105.806585
UNC20310253	11	105.831481
UNC20310415	11	105.859708
UNC20312117	11	106.040039
UNC20319200	11	106.656409
UNC20320939	11	106.796247
UNC20322455	11	106.957777
UNC20323033	11	107.008407
backupUNC110400857	11	107.422428
UNC20329049	11	107.457184
UNC20330705	11	107.580917
UNC20332939	11	107.742038
JAX00031554	11	107.892415
UNC20336169	11	107.923321
UNC20336223	11	107.9268
UNC20336365	11	107.93708
UNC20336372	11	107.937671
UNC20336483	11	107.944557
JAX00031559	11	107.947217
UNC20339174	11	108.091727
JAX00321281	11	108.130136
UNC20341917	11	108.280966
JAX00321339	11	108.435923
UNC20344828	11	108.493249
UNC20345545	11	108.552017
UNC20346513	11	108.646532
UNC20347589	11	108.733079
UNC20348131	11	108.777585
UNC20350363	11	108.940922
UNC20352292	11	109.09418
backupJAX00321440	11	109.18461
UNC20354816	11	109.236266
UNC20357236	11	109.376133
UNC20358044	11	109.420684
UNC20358593	11	109.45496
UNC20358692	11	109.462935
JAX00031672	11	109.463233
UNC20358949	11	109.483787
JAX00031677	11	109.520208
UNC20360115	11	109.553843
UNC20360241	11	109.56374
UNC20360708	11	109.593631
UNC20360871	11	109.604583
UNC20360954	11	109.613873
UNC20361070	11	109.621188
UNC20361556	11	109.64381
UNC20361782	11	109.661091
UNC20362271	11	109.694206
UNC20362378	11	109.699804
UNC20362569	11	109.712205
UNC20362657	11	109.71915
JAX00321522	11	109.725705
UNC20362872	11	109.735462
UNC20363011	11	109.744379
UNC20363114	11	109.750589
JAX00321533	11	109.756011
UNC20363383	11	109.764376
UNC20363591	11	109.771321
UNC20364110	11	109.80273
UNC20364363	11	109.819449
UNC20364840	11	109.841171
UNC20367320	11	109.981795
UNC20367657	11	110.019586
UNC20368741	11	110.081963
JAX00321558	11	110.085469
UNC20370504	11	110.155804
UNC20373087	11	110.303427
JAX00031739	11	110.361008
JAX00031740	11	110.369373
UNC20374285	11	110.373548
JAX00321611	11	110.457822
UNC20375965	11	110.472104
UNC20379386	11	110.661915
UNC20380782	11	110.771397
UNC20381127	11	110.809372
UNC20381548	11	110.840075
JAX00321670	11	110.89094
UNC20383266	11	110.950224
UNC20384361	11	111.009453
UNC20385630	11	111.092044
UNC20387308	11	111.198131
UNC20390641	11	111.411067
UNC20391267	11	111.446569
UNC20393485	11	111.573889
UNC20395070	11	111.661154
UNC20395682	11	111.695963
JAX00321825	11	111.791107
UNC20397556	11	111.791313
JAX00321840	11	111.849343
UNC20399221	11	111.873707
UNC20400555	11	111.94375
UNC20402306	11	112.043394
UNC20402366	11	112.046637
UNC20402398	11	112.048801
UNC20402676	11	112.059783
UNC20402790	11	112.062918
UNC20402866	11	112.06705
JAX00031868	11	112.071438
UNC20403175	11	112.081858
UNC20403545	11	112.100336
UNC20403562	11	112.102348
UNC20403677	11	112.110908
UNC20403746	11	112.113693
UNC20403886	11	112.123385
UNC20404508	11	112.159639
UNC20404659	11	112.169772
UNC20405259	11	112.205884
UNC20405755	11	112.236311
UNC20406393	11	112.274656
UNC20406748	11	112.287481
UNC20407337	11	112.320965
UNC20407715	11	112.340158
JAX00321937	11	112.368036
UNC20408916	11	112.407722
UNC20409887	11	112.468538
UNC20410336	11	112.489227
UNC20411291	11	112.526637
UNC20411689	11	112.546547
UNC20412138	11	112.568311
UNC20412290	11	112.57461
UNC20412654	11	112.588736
JAX00322023	11	112.619668
UNC20413637	11	112.635113
UNC20413878	11	112.649573
UNC20414319	11	112.674838
UNC20415349	11	112.730522
JAX00322039	11	112.73213
UNC20415623	11	112.743157
JAX00031919	11	112.747005
UNC20416005	11	112.765532
UNC20416707	11	112.815592
UNC20416776	11	112.820714
UNC20417149	11	112.843188
UNC20417433	11	112.857154
UNC20417738	11	112.875518
UNC20418164	11	112.893651
UNC20418686	11	112.921043
UNC20419068	11	112.945837
UNC20420193	11	113.016071
UNC20420786	11	113.063476
JAX00322129	11	113.065241
JAX00031945	11	113.072876
UNC20421025	11	113.075259
UNC20422312	11	113.157984
UNC20423070	11	113.193512
UNC20423524	11	113.214016
UNC20424057	11	113.239151
UNC110181162	11	113.239538
UNC20425300	11	113.29325
UNC20426195	11	113.329925
UNC20426379	11	113.338348
UNC20426735	11	113.354533
UNC20427422	11	113.385894
JAX00031967	11	113.389288
UNC20428074	11	113.419801
UNC20430788	11	113.558712
UNC20432104	11	113.630935
UNC20432532	11	113.653048
UNC20433549	11	113.715068
UNC20433705	11	113.724044
UNC20438641	11	113.994008
UNC20438826	11	114.001799
JAX00322368	11	114.013037
UNC20439152	11	114.016072
UNC20440266	11	114.081373
UNC110182679	11	114.179469
UNC20442111	11	114.183791
UNC20446314	11	114.41688
JAX00322485	11	114.466946
UNC20447371	11	114.487668
UNC20449871	11	114.641635
UNC20451160	11	114.737837
UNC20451745	11	114.799525
UNC20453730	11	114.935072
UNC20454256	11	114.954913
UNC20454833	11	114.972042
B6_11-114979024-S	11	115.11771
UNC20457694	11	115.15451
UNC20457954	11	115.181882
JAX00032112	11	115.311873
UNC20462026	11	115.49004
UNC20462377	11	115.526223
JAX00032128	11	115.527152
UNC20462629	11	115.567653
JAX00322696	11	115.590192
JAX00032133	11	115.602615
UNC20462877	11	115.614893
UNC110185726	11	115.62036
UNC20463896	11	115.722936
UNC20464721	11	115.776154
UNC20465557	11	115.846916
UNC20465979	11	115.87073
JAX00322771	11	115.907089
UNC20466544	11	115.914315
JAX00032185	11	116.305144
UNC20472118	11	116.306076
UNC110187063	11	116.307385
UNC20472557	11	116.327482
UNC20473081	11	116.365653
UNC20473322	11	116.381508
UNC20473481	11	116.395932
UNC20473859	11	116.420642
UNC20474054	11	116.433018
UNC20474218	11	116.453924
UNC20474331	11	116.46904
UNC20474720	11	116.496922
JAX00032201	11	116.52846
UNC20475271	11	116.542042
UNC20475451	11	116.556182
JAX00032204	11	116.562289
UNC20475550	11	116.566488
UNC20476241	11	116.62461
UNC20476358	11	116.632857
UNC20476851	11	116.669385
UNC20477253	11	116.706553
JAX00322936	11	116.729703
UNC20478220	11	116.793931
UNC20478965	11	116.856569
UNC20480001	11	116.928804
UNC20480134	11	116.93892
UNC20480373	11	116.956666
JAX00322984	11	116.998953
UNC20481513	11	117.015926
UNC20482098	11	117.047075
UNC20483744	11	117.149672
UNC20483962	11	117.168658
UNC110189475	11	117.169857
UNC20485201	11	117.245764
JAX00032256	11	117.246863
UNC20485356	11	117.256908
UNC20485431	11	117.262129
UNC20485930	11	117.291909
UNC20486320	11	117.316797
UNC20486575	11	117.335087
UNC20486604	11	117.336339
UNC20488598	11	117.450776
JAX00323080	11	117.566159
UNC20493167	11	117.794385
UNC20494394	11	117.886049
JAX00032313	11	118.004555
UNC20497264	11	118.139055
UNC20498604	11	118.25125
UNC20498883	11	118.269689
UNC110426222	11	118.276922
UNC20499670	11	118.333968
UNC20499732	11	118.343144
UNC20499806	11	118.347719
UNC20500157	11	118.368576
UNC20500214	11	118.371862
UNC20500437	11	118.391332
UNC20500791	11	118.417685
UNC20500901	11	118.426922
UNC20500980	11	118.434265
UNC20501285	11	118.451787
UNC20501431	11	118.461395
UNC20501514	11	118.467151
UNC20502215	11	118.517905
JAX00032351	11	118.519317
UNC20502282	11	118.522182
UNC20502421	11	118.530429
UNC20510446	11	119.10621
UNC20513398	11	119.331019
JAX00323425	11	119.332342
JAX00032420	11	119.431386
UNC20515333	11	119.471105
JAX00323497	11	119.554388
UNC20516589	11	119.567379
JAX00032431	11	119.595789
UNC20517306	11	119.61532
UNC20517598	11	119.644343
UNC20522764	11	120.131869
UNC20523189	11	120.167003
UNC20529978	11	120.989206
JAX00032537	11	121.010099
JAX00032544	11	121.075116
UNC20531880	11	121.131293
UNC110193115	11	121.597434
UNC20540405	11	121.81428
UNC20540577	11	121.830474
UNC20540631	11	121.83988
UNC20540715	11	121.84724
UNC20540943	11	121.86776
UNC20541010	11	121.87729
UNC20560999	12	5.253913
UNC20561450	12	5.291428
UNC20562328	12	5.348123
CEAJAX00324318	12	5.366317
UNC120343709	12	5.38894
UNC20565224	12	5.593939
UNC120000974	12	5.600036
UNC20566917	12	5.78594
JAX00324446	12	6.005965
JAX00324450	12	6.051113
JAX00324457	12	6.090225
UNC120575179	12	6.185028
JAX00324477	12	6.21627
UNC20570601	12	6.231565
UNC20571214	12	6.31283
UNC20573688	12	6.592013
UNC20575242	12	6.764161
UNC20576165	12	6.88115
UNC20588524	12	7.970495
JAX00324975	12	7.978475
backupUNC120346225	12	7.97908
UNC20588948	12	8.00253
JAX00324986	12	8.004845
JAX00324994	12	8.045473
UNC20589634	12	8.070839
UNC20591727	12	8.232713
UNC20593263	12	8.345716
backupUNC120346593	12	8.363437
JAX00325045	12	8.364332
UNC20594325	12	8.416509
JAX00033054	12	8.916844
UNC20600326	12	9.05854
JAX00325144	12	9.062127
JAX00325157	12	9.110313
UNC20601450	12	9.179417
UNC120347469	12	9.203542
UNC20604170	12	9.416279
JAX00325226	12	9.462758
UNC20604636	12	9.471158
JAX00325236	12	9.502236
UNC20607704	12	9.770518
UNC20608503	12	9.837421
backupUNC120348716	12	9.848511
UNC20608961	12	9.866543
UNC20610771	12	10.037758
JAX00033140	12	10.072679
UNC20611188	12	10.075383
UNC20611323	12	10.085976
UNC20611785	12	10.128173
JAX00033145	12	10.138665
UNC20612005	12	10.144551
UNC20612263	12	10.163123
UNC20612513	12	10.182581
UNC20612779	12	10.204698
UNC20613163	12	10.235392
UNC20613238	12	10.24123
UNC20613601	12	10.271409
UNC20614013	12	10.312739
UNC20614177	12	10.334511
JAX00033161	12	10.352468
UNC20615408	12	10.428355
UNC20615959	12	10.478934
UNC20616342	12	10.518159
UNC20616517	12	10.529647
UNC20617216	12	10.587766
UNC120650885	12	10.594165
UNC20617755	12	10.618268
UNC20617903	12	10.634099
UNC20618082	12	10.644163
UNC20618458	12	10.664284
JAX00033184	12	10.668006
UNC20618622	12	10.681822
UNC20618852	12	10.696116
UNC20618988	12	10.714469
JAX00033198	12	10.827716
UNC20622163	12	10.948401
UNC20622785	12	11.021443
JAX00325494	12	11.083383
UNC20624337	12	11.150872
JAX00033222	12	11.157516
UNC120350890	12	11.350585
UNC20627907	12	11.418743
JAX00325605	12	11.608233
UNC20630505	12	11.667221
JAX00033265	12	11.757597
JAX00325652	12	11.815719
UNC20632983	12	11.816082
backupUNC120488539	12	11.818612
UNC20635327	12	12.001834
backupJAX00033291	12	12.091806
UNC20636780	12	12.106967
UNC20637838	12	12.177986
UNC20640456	12	12.350107
UNC20641597	12	12.412114
UNC20643304	12	12.530464
backupUNC120008313	12	12.6025
UNC20644706	12	12.613403
UNC20647170	12	12.777531
JAX00326005	12	12.810107
UNC20648013	12	12.834287
JAX00033353	12	12.915008
UNC20649437	12	12.942345
UNC20650408	12	13.007246
UNC20652374	12	13.140663
UNC120281392	12	13.169947
UNC120490011	12	13.300637
backupUNC120679525	12	14.768438
JAX00326473	12	14.922769
UNC20677214	12	14.93514
UNC20681365	12	15.271529
UNC120281659	12	15.446915
UNC20685928	12	15.556267
JAX00326602	12	15.572746
UNC20686995	12	15.621876
UNC20688975	12	15.803045
UNC20694767	12	16.259453
UNC20695281	12	16.286802
UNC20698942	12	16.509211
JAX00326856	12	16.565165
UNC20699903	12	16.566698
UNC20703137	12	16.755424
JAX00033642	12	16.771221
UNC20704497	12	16.848799
UNC20705000	12	16.89047
UNC20705271	12	16.929299
UNC20705382	12	16.944812
JAX00326999	12	16.967182
UNC20706849	12	17.057012
UNC20707386	12	17.089095
UNC20708432	12	17.152836
JAX00327082	12	17.155297
JAX00327188	12	17.400828
UNC120026302	12	17.63375
JAX00327525	12	21.220311
backupUNC120041379	12	24.639838
JAX00327757	12	24.864485
backuprs50455283	12	24.910368
UNC_rs29214434	12	25.142705
UNC20741803	12	25.164679
UNC20742915	12	25.242085
UNC20743382	12	25.27569
UNC20743485	12	25.283038
UNC20744175	12	25.332532
UNC20745638	12	25.427533
UNC20747501	12	25.540406
UNC20747652	12	25.560204
UNC20747914	12	25.583081
UNC20749023	12	25.654701
UNC20749162	12	25.665224
UNC20749711	12	25.69534
UNC20750080	12	25.71684
UNC20750245	12	25.727701
UNC20750588	12	25.753693
UNC20750786	12	25.762569
UNC120286281	12	25.784824
UNC20751510	12	25.813398
UNC20751674	12	25.828165
UNC20752239	12	25.871435
UNC20754032	12	25.967552
UNC20754282	12	25.986159
UNC20755029	12	26.034772
UNC20755813	12	26.096436
UNC20755942	12	26.104192
UNC20756407	12	26.131349
UNC20756630	12	26.144628
UNC20756789	12	26.154073
JAX00034174	12	26.288994
UNC20759206	12	26.29088
JAX00328267	12	26.326643
UNC20765180	12	26.633157
UNC20765953	12	26.669511
JAX00328377	12	26.681465
UNC20766308	12	26.690492
UNC20766363	12	26.693903
UNC20766421	12	26.69775
UNC20766439	12	26.699076
UNC20766523	12	26.706607
UNC20766590	12	26.709367
UNC20766616	12	26.711108
JAX00034207	12	26.711911
UNC20766756	12	26.719205
UNC20766875	12	26.726064
UNC20766979	12	26.732331
JAX00034208	12	26.740215
UNC20768967	12	26.872077
UNC20770489	12	26.97696
JAX00328501	12	27.112234
JAX00328531	12	27.298246
UNC120066547	12	27.506037
UNC20777471	12	27.52876
JAX00328622	12	27.660106
UNC20779317	12	27.670158
UNC20779797	12	27.708336
UNC20779876	12	27.713063
backupUNC120374690	12	27.770081
UNC20780952	12	27.783661
UNC20782376	12	27.851639
UNC20782724	12	27.874424
UNC20782892	12	27.890545
JAX00034297	12	27.931089
UNC20783635	12	27.941813
UNC20784026	12	27.973852
UNC20785106	12	28.053156
UNC20785278	12	28.068116
UNC120375113	12	28.075205
UNC20785494	12	28.076749
UNC20785777	12	28.095246
UNC20785852	12	28.114517
UNC20786069	12	28.139681
UNC20786304	12	28.160936
UNC20786518	12	28.17837
UNC20786593	12	28.198593
UNC20786645	12	28.205679
UNC20787087	12	28.240862
UNC20787150	12	28.255713
UNC20787488	12	28.288432
UNC20788224	12	28.335906
UNC20789392	12	28.414992
UNC20789637	12	28.426407
backupUNC120375408	12	28.430476
JAX00034337	12	28.464387
JAX00034339	12	28.476254
UNC20790472	12	28.478376
UNC20791424	12	28.542453
UNC20791610	12	28.556574
JAX00328780	12	28.556607
UNC20792216	12	28.596956
UNC20792752	12	28.626484
UNC20794132	12	28.700561
UNC20794618	12	28.74681
JAX00328838	12	28.757317
UNC20795019	12	28.779321
UNC20795309	12	28.804025
UNC20795715	12	28.829004
UNC20796496	12	28.875202
UNC20948786	12	39.87025
UNC20949208	12	39.907838
UNC120289898	12	40.900825
UNC20986144	12	42.680511
UNC20992579	12	43.123899
UNC120501570	12	43.152562
UNC20993166	12	43.196752
UNC120501650	12	43.333021
UNC20998296	12	43.516763
UNC21001414	12	43.761059
JAX00035480	12	43.788025
UNC21006505	12	44.147467
UNC21006872	12	44.178296
JAX00332131	12	44.178899
UNC120394857	12	44.189626
UNC21007170	12	44.19579
UNC21007482	12	44.227243
UNC21007895	12	44.26456
UNC21009318	12	44.379839
UNC120395328	12	44.390812
UNC21011189	12	44.493638
UNC21013971	12	44.615544
UNC21014176	12	44.631801
JAX00332304	12	44.663745
UNC21016027	12	44.797545
JAX00332343	12	44.842945
UNC21017136	12	44.843014
JAX00332344	12	44.843145
UNC21017493	12	44.86848
UNC21018664	12	44.930431
UNC21019895	12	44.978166
UNC21020732	12	45.030547
UNC21021209	12	45.052735
UNC21021982	12	45.09903
UNC120122707	12	46.420986
UNC21041603	12	46.503937
JAX00035691	12	46.605385
UNC21051833	12	47.217496
JAX00035745	12	47.350455
JAX00035747	12	47.352347
UNC21060683	12	47.927497
UNC120398535	12	48.065848
JAX00035800	12	48.068297
UNC21063012	12	48.169864
UNC120399042	12	48.261495
UNC21068915	12	48.65557
UNC120399446	12	48.782658
UNC120399677	12	49.799548
UNC21089226	12	50.567517
UNC21090398	12	50.677266
UNC21092509	12	50.843726
JAX00333321	12	50.938433
UNC21101976	12	51.523865
UNC21103316	12	51.648541
UNC120142417	12	52.366743
UNC21114156	12	52.572366
JAX00036143	12	52.574621
UNC21117106	12	52.769445
UNC120401858	12	52.810062
UNC21118260	12	52.825047
UNC21119037	12	52.856041
UNC21120247	12	52.920388
UNC21122307	12	53.10814
UNC21123087	12	53.184391
UNC21126401	12	53.453305
UNC120152111	12	53.5477
UNC21128322	12	53.580193
UNC21128907	12	53.62207
UNC21132462	12	53.877041
UNC21133015	12	53.918519
UNC21133443	12	53.945271
JAX00334122	12	53.945646
UNC21134022	12	53.999086
UNC21134295	12	54.018308
UNC21134925	12	54.061565
UNC120403310	12	54.074562
UNC21135347	12	54.0907
UNC21135876	12	54.114551
UNC21136226	12	54.131841
UNC21137485	12	54.213743
UNC21137811	12	54.231322
UNC21138046	12	54.241669
UNC21138329	12	54.264137
UNC21138646	12	54.285946
JAX00036272	12	54.299721
UNC21138948	12	54.31151
UNC21139165	12	54.326368
JAX00036273	12	54.328689
UNC21139604	12	54.35824
UNC21143102	12	54.578419
UNC21143369	12	54.590308
UNC21144087	12	54.642073
UNC120404140	12	54.662476
UNC21144395	12	54.666047
UNC21144555	12	54.681044
UNC21144739	12	54.720083
UNC21145054	12	54.759821
UNC21145359	12	54.796838
backuprs46609137	12	54.861962
UNC21146353	12	54.872503
JAX00334323	12	54.894778
UNC21147246	12	54.935848
UNC120503169	12	55.026575
UNC21148778	12	55.04395
UNC120405756	12	56.006328
UNC21163813	12	56.509538
UNC21164958	12	56.601827
UNC21168230	12	56.840162
UNC21169198	12	56.906206
UNC21170164	12	56.97613
UNC120406284	12	56.97644
UNC21173187	12	57.190648
UNC21174361	12	57.27638
UNC21174995	12	57.326006
UNC21176380	12	57.417487
UNC21177591	12	57.496605
UNC120503461	12	57.506774
UNC21178055	12	57.546541
UNC21178302	12	57.57257
UNC21179215	12	57.676303
UNC21179574	12	57.729925
JAX00036517	12	57.749683
UNC21180972	12	57.841454
UNC21182482	12	57.954601
UNC21184387	12	58.068494
JAX00036549	12	58.163363
UNC120409274	12	58.251587
UNC21187058	12	58.28816
UNC21187556	12	58.326374
JAX00334886	12	58.363758
UNC21188452	12	58.385766
backuprs29195375	12	58.51304
UNC21190548	12	58.533223
UNC21193938	12	58.842902
UNC21194465	12	58.884082
UNC21194581	12	58.891048
UNC21194709	12	58.897782
UNC21194874	12	58.91129
UNC120161235	12	58.917476
UNC21196056	12	58.99648
UNC21196135	12	59.003436
UNC21196693	12	59.0429
UNC21196986	12	59.061429
UNC21197775	12	59.137632
JAX00036659	12	59.641277
JAX00335148	12	59.665545
UNC21204966	12	59.74427
UNC21211585	12	60.177766
UNC21212896	12	60.264528
UNC120410712	12	60.828999
UNC21223168	12	60.932146
UNC21256589	12	63.099471
UNC21264360	12	63.749578
UNC120166420	12	63.966038
UNC21269405	12	64.063854
UNC21279203	12	64.712722
UNC21281399	12	64.878756
JAX00335937	12	65.008073
UNC21284627	12	65.186255
UNC21287287	12	65.405135
UNC21297210	12	66.181315
UNC21298968	12	66.298496
UNC21302151	12	66.552369
JAX00336257	12	66.743817
UNC21305312	12	66.763362
UNC21308194	12	66.964603
JAX00336304	12	67.040862
JAX00336317	12	67.089492
UNC21311571	12	67.199934
JAX00336348	12	67.231489
UNC21315212	12	67.507945
UNC21317215	12	67.684082
UNC21320169	12	67.897275
backupUNC120418855	12	68.802261
UNC21332480	12	68.861394
UNC21333593	12	68.979951
UNC120175086	12	69.397678
UNC21341292	12	69.542094
JAX00037407	12	69.614887
UNC21344127	12	69.816781
UNC21344819	12	69.870984
UNC21346418	12	70.021086
UNC21348109	12	70.120182
UNC21349278	12	70.197551
UNC21350441	12	70.274666
UNC21351471	12	70.332206
UNC21352850	12	70.406895
UNC21353790	12	70.452114
UNC21354355	12	70.491769
UNC21354984	12	70.531772
